CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
3058085;2801703058085;28;280170;;LABORATORIO DE ANALISES CLINICAS SAO FRANCISCO;LABVIDA;;;E;;;E ;ESTADUAL;4;39;49270000;PRACA PREFEITO JOSE AMANCIO FILHO;63;CENTRO;79-3542-1258;-11.47855;-37.75383;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5930212000191.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3059170;2804203059170;28;280420;13113287000108.0;PREFEITURA MUNICIPAL DE MONTE ALEGRE DE SERGIPESE;UBS OSMAILTON RODRIGUES FARIAS;;;M;;;M ;MUNICIPAL;4;2;49690000;POVOADO MARAVILHA MONTE ALEGRESE;S/N;ZONA RURAL;(79) 9 9661-8565;-10.0312;-37.56238;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3060020;2804803060020;28;280480;13128814000158.0;PREFEITURA MUNICIPAL DE NOSSA SENHORA DO SOCORRO;CE JOSE DO PRADO FRANCO CONJ FERNANDO COLLOR;;;M;;;M ;MUNICIPAL;4;36;49155100;AVENIDA FORTUNATO MENDONCA;S/N;FERNANDO COLLOR;;-10.861798374;-37.0948889852;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;mediac.saude@socorro.se.gov.br;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3060047;2804803060047;28;280480;13128814000158.0;PREFEITURA MUNICIPAL DE NOSSA SENHORA DO SOCORRO;CE JOSE DO PRADO FRANCO CONJ JOAO ALVES;;;M;;;M ;MUNICIPAL;4;36;49155524;AVENIDA DOS TRABALHADORES;S/N;JOAO ALVES;;-10.8593986482;-37.0818293095;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;mediac.saude@socorro.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3060063;2804803060063;28;280480;13128814000158.0;PREFEITURA MUNICIPAL DE NOSSA SENHORA DO SOCORRO;CE JOSE DO PRADO FRANCO CONJ JARDIM;;;M;;;M ;MUNICIPAL;4;36;49160000;RUA I 1;S/N;JARDIM;(79)32535509;-10.8937462;-37.1476883;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;SIM
3060101;2804803060101;28;280480;13128814000158.0;PREFEITURA MUNICIPAL DE NOSSA SENHORA DO SOCORRO;CLINICA DE SAUDE DA FAMILIA AUGUSTO CESAR LEITE FRANCO;;;M;;;M ;MUNICIPAL;4;2;49156366;AVENIDA A;S/N;M FREIRE II;(79)2791166;-10.8538431167;-37.0550903678;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;abasica.saude@socorro.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3063399;2804803063399;28;280480;;JOAN MAURILIO SANTOS OLIVEIRA;LABOCLIN;;;M;;;M ;MUNICIPAL;4;4;49155100;AVENIDA FORTUNATO MENDONCA;55;FERNANDO COLLOR;79 98172-0404;-10.8639175;-37.0953028;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4893969000190.0;JOANOLIVEIRA1@HOTMAIL.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3063496;2804803063496;28;280480;;CLIMESO CLINICA MEDICA E SAUDE OCUPACIONAL LTDA;CLIMESO;;;M;;;M ;MUNICIPAL;4;4;49160000;COLETORA A;1231;CJ MARCOS FREIRE II;79 2138093;-10.8485783;-37.0668508;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5940784000151.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;SIM
3069133;2804803069133;28;280480;13128814000158.0;MUNICIPIO DE NOSSA SENHORA DO SOCORRO;VIGILANCIA SANITARIA MUNICIPAL;;;M;;;M ;MUNICIPAL;4;50;49150000;PRACA GETULIO VARGAS;S/N;CENTRO HISTORICO;;-10.8544621592;-37.1270111203;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;;;;;0.0;0.0;;SIM
3071502;2800303071502;28;280030;;INSTITUTO DA VISAO DE SERGIPE;INSTITUTO DA VISAO DE SERGIPE;;;M;;;M ;MUNICIPAL;4;36;49015220;RUA CAMPOS;899;SAO JOSE;;-10.9215709061;-37.0538729757;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1021528000100.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3073041;2801403073041;28;280140;;SOLICLIN SERVICOS DIAGNOSTICOS LTDA;SOLICLIN;;;M;;;M ;MUNICIPAL;4;36;49550000;TENENTE JOSE ROSA DE ARAUJO;29;CENTRO;79 96531587;-10.3601540139;-37.7019050717;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;14772279000136.0;soliclin.financeiro@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3074099;2800303074099;28;280030;;CLIMELAB LABORATORIO DE ANALISES CLINICAS LTDA;CLIMELAB LABORATORIO DE ANALISES CLINICAS;;;M;;;M ;MUNICIPAL;4;36;49045000;PADRE NESTOR SAMPAIO;383;LUZIA;79 99784502;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22564383000163.0;CLIMELAB.SE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
3074153;2800303074153;28;280030;;NUCLEO ODONTOLOGICO SANTANA LTDA;NUCLEO ODONTOLOGICO SANTANA NOS;;;M;;;M ;MUNICIPAL;4;36;49060330;JOAO RIBEIRO;1469;SANTO ANTONIO;79 98641004;-10.6969168;-37.0327751;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;38111206000161.0;mariosantanaortodontia@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3074684;2800603074684;28;280060;13128863000190.0;PREFEITURA MUNICIPAL DE BARRA DOS COQUEIROS;VER ANA DOS ANJOS SANTOS;;;M;;;M ;MUNICIPAL;4;2;49142432;RUA GILBERTO GIL;335;LUAR DA BARRA;79 30258162;-10.9109925;-37.0208142;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@barradoscoqueiros.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3076172;2806403076172;28;280640;32846347000146.0;PREFEITURA MUNICIPAL DE SANTANA DO SAO FRANCISCO;CENTRO DE FISIOTERAPIA JOSE JEFFERSON N ALMEIDA;;;M;;;M ;MUNICIPAL;4;2;49985000;RUA SAO JOAO;S/N;CENTRO;;-10.29118;-36.60819;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;SANTANA.SAUDE.SSF@GMAIL.COM;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3076571;2800303076571;28;280030;;DEISE DE JESUS SANTANA;DEISE DE JESUS SANTANA;;;M;;;M ;MUNICIPAL;4;22;49025740;AV DR JOSE MACHADO DE SOUZA;220;JARDINS;;-10.9467518834;-37.0627013891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;DEISESANTANA_NTC@HOTMAIL.COM;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3076598;2800303076598;28;280030;;LE MOVE PILATES E FISIOTERAPIA LTDA;LE MOVE STUDIO DE PILATES;;;M;;;M ;MUNICIPAL;4;36;49020500;DA IMPRENSA;66;SALGADO FILHO;81 91274294;-10.927234274;-37.0510163666;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36260722000122.0;rafael@artransp.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3082539;2804603082539;28;280460;;HUMANNAS CLINICA DE FISIOTERAPIA LTDA;CLINICA HUMANNAS;;;M;;;M ;MUNICIPAL;4;36;49600000;RUA BENJAMIM CONSTANT;32;CENTRO;(79)3265-2319;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5193204000100.0;humannas.fisio@bol.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
3089630;2800303089630;28;280030;;ANGIOMED SERV MEDICOS LTDA;ANGIOMED LTDA;;;M;;;M ;MUNICIPAL;4;39;49020030;RUA VEREADOR JOAO CALAZANS;93;TREZE DE JULHO;3211-3134;-10.9274148061;-37.044285264;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32824393000144.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3093743;2803503093743;28;280350;13124052000111.0;MUNICIPIO DE LAGARTO;CENTRO DE ESPECIALIDADES MEDICAS OTACILIA MODESTO RIBEIRO;;;M;;;M ;MUNICIPAL;4;4;49400235;PCA RUI MENDES PCA DO FORRODROMO;26;CENTRO;;-10.914555852;-37.6732724905;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3094863;2803403094863;28;280340;;ASSOCIACAO COMUNITARIA N SRA DO DESTERRO;UNIDADE MISTA DE SAUDE DRA ANGELICA GUIMARAES;;;E;;;E ;ESTADUAL;4;15;49950000;AV JOAO AUGUSTO FALCAO;1000;CENTRO;(79)3481237;-10.347;-36.801;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);32784571000150.0;;3999.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
3099148;2800673099148;28;280067;;LABOCLINICA CENTRO DE DIAGNOSTICO LTDA;LABOCLINICA 3;;;M;;;M ;MUNICIPAL;4;39;49360000;RUA GRACIOLA BARBOSA DE MATOS;76;CENTRO;(79)3645-1677;-11.1486769273;-37.6232385635;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4859833000406.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3111881;2800303111881;28;280030;;MEDICINA SANTA CECILIA LTDA;MEDICINA SANTA CECILIA LTDA;;;M;;;M ;MUNICIPAL;4;22;49015230;AVENIDA GONCALO PRADO ROLLEMBERG LEITE;211;SAO JOSE;(79)2113942;-10.9248445768;-37.0529353198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1925067000108.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3125343;2800303125343;28;280030;;CLINICA GMA LTDA;IMAMA IMAGEM DA MAMA;;;M;;;M ;MUNICIPAL;4;36;49015230;GONCALO PRADO ROLEMBERG;211;SAO JOSE;79 32110923;-10.9229888063;-37.0572280884;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32862971000137.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3125696;2800303125696;28;280030;;CLINICA DO APARELHO DIGESTIVO LTDA;CAD CLINICA DO APARELHO DIGESTIVO;;;M;;;M ;MUNICIPAL;4;39;49010410;AV GONCALO ROLLEMBERG;211;SAO JOSE;;-10.9248340702;-37.0527529045;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2033122000100.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3126714;2800303126714;28;280030;;CLINICA ODONTOGASTRO LTDA;CLINICA ODONTOGASTRO;;;M;;;M ;MUNICIPAL;4;36;49020150;RUA VILA CRISTINA;1023;TREZE DE JULHO;79 32118282;-10.9275922034;-37.0480322604;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1205138000190.0;OGASTRO@SUPERIG.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3129101;2800303129101;28;280030;;INSTITUTO SAO BRAS DE OTORRINOLARINGOLOGIA LTDA;INSTITUTO SAO BRAS DE OTORRINOLARINGOLOGIA;;;M;;;M ;MUNICIPAL;4;36;49010410;AV GONCALO ROLEMBERG;211;SAO JOSE;(79)2114576;-10.9248340424;-37.0528173026;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2606394000151.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3131637;2800303131637;28;280030;;RAZOES DO CORPO LTDA;INTERMED;;;M;;;M ;MUNICIPAL;4;36;49035530;MANOEL ANDRADE;2763;COROA DO MEIO;79 99145577;-10.9574342917;-37.0458998199;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32814360000113.0;RAZOESDOCORPO2763@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3132390;2804803132390;28;280480;13128814000158.0;PREFEITURA MUNICIPAL DE NOSSA SENHORA DO SOCORRO;CE JOSE DO PRADO FRANCO CONJ PARQUE DOS FAROIS;;;M;;;M ;MUNICIPAL;4;36;49160280;RODOVIA GOVERNADOR MARIO COVAS;S/N;PARQUE DOS FAROIS;(79)32791166;-10.9012501545;-37.1392822266;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;mediac.saude@socorro.se.gov.br;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3135403;2800303135403;28;280030;;ENDOSCOPIA GINECOLOGICA LTDA;ENDOGEN;;;M;;;M ;MUNICIPAL;4;22;49052270;RUA FREI PAULO;331;SUISSA;(79)2161430;-10.9220312408;-37.0581546352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1775951000103.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3135527;2800303135527;28;280030;;INSTITUTO SAN GIOVANNI LTDA;SAN GIOVANNI ONCOLOGIA;;;M;;;M ;MUNICIPAL;4;36;49015130;PRACA TOBIAS BARRETO;156;SAO JOSE;32222525;-10.924258206;-37.0508417487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;564398000199.0;f.evangelista@sangiovanni.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3136604;2800303136604;28;280030;;CLINICA ORTOPEDICA IB LTDA;CLINICA ORTOPEDICA;;;M;;;M ;MUNICIPAL;4;36;49015230;GONCALO PRADO ROLLEMBERG;460;SAO JOSE;;-10.9269119598;-37.0531860873;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;16213001000154.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3137953;2800303137953;28;280030;;CENTRO DE AUDIOMETRIA LTDA;CENTRO DE AUDIOMETRIA;;;M;;;M ;MUNICIPAL;4;36;49010410;AV GONCALO PRADO ROLLEMBERG;211;SAO JOSE;;-10.9248130014;-37.0527743622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32726192000104.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3138860;2800303138860;28;280030;;AMO ASSISTENCIA MEDICA ODONTOLOGICA LTDA;AMO;;;M;;;M ;MUNICIPAL;4;22;49015150;PC TOBIAS BARRETO;510;SAO JOSE;(79)2144140;-10.9225735343;-37.0507987757;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3859034000124.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3140539;2800303140539;28;280030;;CLINICA DE CRIANCAS E ADOLESCENTES LTDA;CLINICA SOBABY;;;M;;;M ;MUNICIPAL;4;36;49015460;RUA CAMPO DO BRITO;820;SAO JOSE;079 2119044;-10.9249727577;-37.0524540892;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3731813000140.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3144186;2800303144186;28;280030;;UNIMAGEM SERVICOS MEDICOS LTDA;UNIMAGEM;;;M;;;M ;MUNICIPAL;4;36;49010410;AV GONCALO PRADO ROLEMBERG;211;SAO JOSE;(79)2245588;-10.9197101521;-37.0550670891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32884173000106.0;unimagem@infonet.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3144208;2800303144208;28;280030;;RENATA SOUZA MORAIS;RENATA SOUZA MORAIS;;;M;;;M ;MUNICIPAL;4;22;49015300;RUA ARAUA;788;SAO JOSE;(79)2115500;-10.9209816677;-37.0530524604;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3144259;2800303144259;28;280030;;TORRES CENTRO MEDICO LTDA;TORRES CENTRO MEDICO;;;M;;;M ;MUNICIPAL;4;22;49010410;AV GONCALO PRADO ROLLEMBERG;211;SAO JOSE;;-10.9249183453;-37.0527636334;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2293786000108.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3144275;2800303144275;28;280030;;OFTALMOS LTDA;OFTALMOS;;;M;;;M ;MUNICIPAL;4;36;49010180;RUA ESTANCIA;777;CENTRO;79 2115252;-10.9162117076;-37.0550152217;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3665391000151.0;;2062.0;1.0;0.0;0.0;1.0;0.0;0.0;;NAO
3144674;2800303144674;28;280030;;BARROS E LEITE SOCIEDADE CIVIL LTDA;BARROS E LEITE SC LTDA;;;M;;;M ;MUNICIPAL;4;39;49015460;CAMPO DO BRITO;1056;SAO JOSE;(79)2118989;-10.9249970735;-37.054005518;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3686952000107.0;;2240.0;1.0;0.0;0.0;1.0;0.0;0.0;;NAO
3146316;2800303146316;28;280030;;NEUROCLIN CLINICA DE REABILITACAO E NEUROLOGIA INFANTIL LTDA;NEUROCLIN;;;M;;;M ;MUNICIPAL;4;22;49015130;PRACA TOBIAS BARRETO;510;SAO JOSE;(79)2115552;-10.9225313964;-37.0507344027;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1971210000190.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3147274;2800303147274;28;280030;;JOSE ELERTOM ABOIN CLINICA UROMED LTDA;CLINICA UROMED;;;M;;;M ;MUNICIPAL;4;22;49015460;RUA CAMPO DO BRITO;1056;SAO JOSE;(79)2267180;-10.9250076078;-37.0541235352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4028284000185.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3147290;2800303147290;28;280030;;VIDAL MAN S C LTDA;VIDAL MAN;;;M;;;M ;MUNICIPAL;4;22;49015230;GONCALO PRADO ROLEMBERG SALA 508;211;SAO JOSE;079 2145989;-10.924823508;-37.0527314719;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4072473000155.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3147347;2800303147347;28;280030;;CLINICA SAO LUIZ LTDA;CLINICA SAO LUIZ;;;M;;;M ;MUNICIPAL;4;22;49010280;RUA BOQUIM;458;CENTRO;(79)2114249;-10.9169813652;-37.0535833487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3670464000101.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3147371;2800303147371;28;280030;;CLINICA SOMED LTDA;CLINICA SOMED;;;M;;;M ;MUNICIPAL;4;36;49015000;VILA CRISTINA;382;SAO JOSE;79 99592752;-10.9216922647;-37.0483641622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;15614456000119.0;DANIELCSANTOS@REDESOMED-SE.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3147398;2800303147398;28;280030;;SOMED SAUDE OCUPACIONAL LTDA;REDE SOMED;;;M;;;M ;MUNICIPAL;4;36;49015380;AV AUGUSTO MAYNARD;361;SAO JOSE;79 32117208;-10.9244600292;-37.0477108487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;145590000140.0;danielcsantos@clinicasomed.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3147711;2800303147711;28;280030;;CENTRO INTEGRADO DE ESPECIALIDADE GINEC E OBST DE SERGIPE LT;CLIFEME;;;M;;;M ;MUNICIPAL;4;36;49015230;AV GONCALO PRADO ROLEMBERG;211;SAO JOSE;(79)2138459;-10.9248656734;-37.0527850911;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;4109659000131.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3148882;2800303148882;28;280030;;CLINIFISIO CLINICA DE FISIOTERAPIA LTDA;CLINIFISIO;;;M;;;M ;MUNICIPAL;4;36;49020370;TENISSON RIBEIRO;535;SALGADO FILHO;79 32461431;-10.9317650039;-37.0551542603;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3810734000124.0;edibaiaoclinifisio@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3149595;2800303149595;28;280030;;CENTRO DE REABILITACAO E MEDICINA LTDA;CREMEDI;;;M;;;M ;MUNICIPAL;4;22;49015270;RUA LAGARTO;2025;SAO JOSE;(79)2117711;-10.9243393387;-37.0540479757;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3946348000164.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3150119;2800303150119;28;280030;;EQUILIBRIO CLINICA DE FISIOTERAPIA E MEDICINA INTEGRADAS S;EQUILIBRIO CLINICA DE FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;49020220;RUA FIGUEIREDO MARTINS;308;SALGADO FILHO;;-10.936809695;-37.0582580566;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3323042000151.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3150356;2800303150356;28;280030;;CLINICA DRA LAURA MARIA O CRUZ LTDA;CLINICA DRA LAURA MARIA O CRUZ;;;M;;;M ;MUNICIPAL;4;22;49015160;AV AUGUSTO MAYNARD;361;SAO JOSE;(79)2145111;-10.9245021668;-37.0476786622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;938198000159.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3150364;2800303150364;28;280030;;MEDICINA PIO XII S C LTDA;MEDICINA PIO XII S C LTDA;;;M;;;M ;MUNICIPAL;4;22;49015330;RUA ZAQUEU BRANDAO;82;SAO JOSE;;-10.919228232;-37.0563816161;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2689884000169.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3152332;2800303152332;28;280030;;CLINICA PROCRIANCA LTDA;CLINICA PROCRIANCA;;;M;;;M ;MUNICIPAL;4;22;49015230;AV GONCALO PRADO ROLEMBERG;1300;CENTRO;(79)2142260;-10.9185467;-37.0552204;1.0;ATENDIMENTO SOMENTE PELA MANHA;3728947000101.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
3153665;2800303153665;28;280030;;ECOCLINICA LTDA;ECOCLINICA;;;M;;;M ;MUNICIPAL;4;22;49026010;MINISTRO GERALDO BARRETO SOBRAL;2131;JARDINS;79 32144457;-10.9185467;-37.0552204;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32782252000106.0;computecltda@infonet.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
3153673;2800303153673;28;280030;;ORTOCLINICA DE SERGIPE LTDA EPP;CEOT;;;M;;;M ;MUNICIPAL;4;4;49026010;MINISTRO GERALDO BARRETO SOBRAL;2131;JARDINS;79 32493996;-10.9493201183;-37.0648036891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13366406000134.0;patricia@clinicaceot.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3153681;2800303153681;28;280030;;FEMME CENTRO DIAGNOSTICO FEMININO LTDA;FEMME;;;M;;;M ;MUNICIPAL;4;22;49015150;AV ANIZIO AZEVEDO;675;SALGADO FILHO;(79)2462925;-10.9278173529;-37.0543403872;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2540506000119.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3153703;2800303153703;28;280030;;CLINICAL MED CONSULTORIO MEDICO LTDA;CLINICAL MED;;;M;;;M ;MUNICIPAL;4;22;49010320;PRACA DA BANDEIRA;465;CENTRO;(79)2113220;-10.9173624654;-37.0561261217;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3742716000152.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3153711;2800303153711;28;280030;;CLINICA MENINO JESUS SC LTDA;CLINICA MENINO JESUS;;;M;;;M ;MUNICIPAL;4;36;49010020;PROPRIA;470;CENTRO;;-10.9123368061;-37.0571633333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;395862000160.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3154173;2800303154173;28;280030;;CLICAD CLINICA E DIAGNOSTICO DA CRIANCA E ADOLESC LTDA;CLICAD;;;M;;;M ;MUNICIPAL;4;36;49020160;PERICLES MUNIZ BARRETO;203;SALGADO FILHO;;-10.9290043783;-37.0534308198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1483373000123.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3158195;2800303158195;28;280030;;VIDA CLINICA DE FISIOTERAPIA E MEDICINA INTEGRADA LTDA;VIDA CLINICA DE FISIOTERAPIA E MEDICINA INTEGRADA;;;M;;;M ;MUNICIPAL;4;36;49020020;RUA JOSE DO FARO ROLEMBERG;329;SALGADO FILHO;(79)2466423;-10.9292108415;-37.0558555487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;6054908000164.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3159175;2800303159175;28;280030;;FISIOPLAN LINICA DE FISIO TERAPIA LTDA;FISIOPLAN;;;M;;;M ;MUNICIPAL;4;36;49015220;R CAMPOS;784;SAO JOSE;(79)2114139;-10.9215288132;-37.0522890198;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;1774953000170.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3164837;2800303164837;28;280030;;MARCOS MASAYUKI ISHI;MARCOS MASAYUKI ISHI;;;M;;;M ;MUNICIPAL;4;22;49010410;AV GONCALO PRADO ROLLEMBERG;460;SAO JOSE;;-10.9270805089;-37.0533148333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
